service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
188873,1,1,0,1,1,0,0,20220110,20260506
188892,1,1,1,1,1,0,0,20220110,20260506
188911,1,1,1,1,1,0,0,20241016,20260506
188913,1,1,1,1,1,1,1,20241016,20260506
189318,1,1,1,1,1,0,0,20220201,20260506
189380,0,0,0,0,1,0,0,20220201,20260506
189381,1,0,0,0,0,0,0,20220201,20260506
189383,1,0,0,0,1,0,0,20220201,20260506
189384,0,0,0,0,1,0,0,20220201,20260506
189385,1,0,0,0,0,0,0,20220201,20260506
189395,1,1,1,1,1,0,0,20220201,20260506
189402,1,1,1,1,1,0,0,20220201,20260506
189405,1,1,1,1,1,0,0,20220201,20260506
189667,0,0,0,0,0,1,0,20250201,20260506
189668,0,0,0,0,0,0,1,20250201,20260506
189689,1,1,1,1,1,0,0,20230401,20250514
189728,1,1,1,1,1,0,0,20220301,20260506
189763,1,1,1,1,1,0,0,20250201,20260506
189770,0,1,0,0,0,0,0,20220902,20260506
189775,0,1,0,1,0,0,0,20250201,20260506
190122,1,1,1,1,0,0,0,20220301,20260506
190150,1,1,1,1,1,1,1,20220221,20260131
190280,1,1,1,1,1,0,0,20241001,20250612
190721,1,1,1,1,1,0,0,20250201,20250609
190816,0,0,0,0,0,1,0,20250201,20260506
190825,1,1,1,1,1,0,0,20241016,20260506
190988,1,1,1,1,1,0,0,20220301,20260506
190989,0,0,0,0,0,1,0,20220301,20260506
190991,0,0,0,0,0,0,1,20220301,20260506
191111,1,1,1,1,1,1,1,20220307,20290930
191112,1,1,1,1,1,0,0,20220307,20290930
191123,1,1,1,1,1,0,0,20250201,20250609
191132,1,1,1,1,1,0,0,20250201,20260506
191147,0,0,0,0,0,1,0,20250201,20260506
191156,0,0,0,0,0,1,1,20230301,20300331
191220,1,1,1,1,1,0,0,20220401,20300331
191221,0,0,0,0,0,1,1,20220401,20300331
191222,0,0,0,0,0,1,1,20220401,20300331
191232,0,0,0,0,0,1,0,20220401,20300331
191233,0,0,0,0,0,1,0,20220401,20300331
191235,1,0,1,0,1,0,0,20220401,20300331
191236,0,1,0,1,0,0,0,20220401,20300331
191237,0,0,0,0,0,1,0,20220401,20300331
191244,1,1,1,1,1,0,0,20240901,20250609
191245,1,1,1,1,1,0,0,20220401,20300331
191246,1,0,0,1,0,0,0,20240901,20250609
191247,0,0,0,0,0,1,1,20220401,20300331
191248,0,0,0,0,0,1,1,20220401,20300331
191249,0,0,0,0,0,1,1,20220401,20300331
191274,1,1,1,1,1,0,0,20240901,20250609
191280,0,1,0,1,0,0,0,20220401,20300331
191298,0,0,0,0,0,1,0,20220401,20300331
191307,1,0,0,1,0,0,0,20220401,20300331
191316,1,1,1,1,1,0,0,20220401,20300331
191317,0,1,0,0,1,0,0,20220401,20300331
191410,1,1,1,1,1,0,0,20250201,20250609
191471,1,1,1,1,1,0,0,20220401,20260506
191500,1,1,1,1,1,0,0,20250201,20260506
191501,0,0,0,0,0,1,1,20250201,20260506
191527,1,1,1,1,1,0,0,20250201,20260506
191528,1,1,1,1,1,0,0,20250201,20260506
191529,0,0,0,0,0,1,1,20250201,20260506
191530,0,0,0,0,0,1,1,20250201,20260506
191556,1,1,1,1,1,0,0,20250201,20260506
191749,1,1,1,1,1,1,1,20220404,20260506
191758,1,1,1,1,1,0,0,20220401,20260506
191951,1,1,1,1,1,1,1,20220404,20260506
191954,0,0,0,0,0,0,1,20220404,20260506
191965,1,1,1,1,1,0,0,20220404,20260506
191969,1,1,1,1,1,1,0,20220404,20260506
191973,1,1,1,1,1,1,1,20220404,20260506
192227,1,1,1,1,1,0,0,20250201,20250609
192228,1,1,1,1,1,0,0,20250201,20250609
192281,1,1,1,1,1,1,1,20220501,20270430
192446,1,1,1,1,1,0,0,20220411,20300331
192641,1,1,1,1,1,1,0,20220425,20270831
192860,1,1,1,1,1,1,0,20220509,20300712
192861,0,0,0,0,1,1,1,20220509,20260131
192862,0,0,0,0,1,1,1,20220509,20260131
192864,0,0,0,0,0,1,1,20220509,20270508
192902,1,1,1,1,1,0,0,20220501,20260506
192906,1,1,1,1,1,1,0,20220501,20260506
192907,1,1,1,1,1,1,0,20220501,20260506
192909,1,1,0,1,1,0,0,20220501,20260506
193525,0,0,0,0,0,1,0,20220509,20300712
193800,0,0,0,0,1,0,0,20250301,20250514
193801,0,1,0,0,1,0,1,20250301,20250514
193802,0,1,0,0,0,0,0,20250301,20250514
193804,0,1,0,0,1,0,1,20250301,20250514
193805,0,0,0,0,1,0,0,20250301,20250514
193806,0,1,0,0,0,0,0,20250301,20250514
194064,0,0,0,0,0,0,1,20220601,20260506
194238,0,0,0,0,0,0,1,20220601,20260506
194584,1,1,1,1,1,1,0,20220601,20260506
194586,1,1,1,1,1,1,1,20220601,20260506
194591,1,1,1,1,1,0,0,20220601,20260506
194631,1,1,1,1,1,1,1,20220601,20260506
194764,1,1,1,1,1,1,1,20220613,20270612
194855,0,0,0,0,0,1,1,20250201,20260506
194871,0,0,0,0,0,1,0,20220601,20260506
194970,1,1,1,1,1,1,0,20220601,20260506
194971,0,0,0,0,0,0,1,20220601,20260506
194972,1,1,1,1,1,1,1,20220601,20260506
194985,1,1,1,1,1,0,0,20220601,20260506
194986,1,1,1,1,1,0,0,20240108,20260506
194991,1,1,1,1,1,1,1,20220601,20260506
194995,1,1,1,1,1,1,1,20220601,20260506
195006,0,0,0,0,0,1,1,20220601,20260506
195132,0,0,0,0,0,1,0,20240601,20260506
195133,0,0,0,0,0,1,0,20240601,20260506
195134,0,0,0,0,0,1,0,20240601,20260506
195135,0,0,0,0,0,1,0,20240601,20260506
195136,0,0,0,0,0,1,0,20240601,20260506
195137,0,0,0,0,0,1,0,20240601,20260506
195138,0,0,0,0,0,1,0,20240601,20260506
195139,0,0,0,0,0,1,0,20240601,20260506
195140,0,0,0,0,0,1,0,20240601,20260506
195141,0,0,0,0,0,1,0,20240601,20260506
195856,1,1,1,1,1,1,1,20250601,20250831
195942,1,1,1,1,1,1,0,20220614,20260506
196063,1,1,1,1,1,1,1,20220630,20250518
196335,1,1,1,0,1,1,0,20220614,20260506
196336,0,0,0,1,0,0,0,20220614,20260506
196342,1,1,1,1,1,0,1,20220614,20260506
196343,1,1,1,1,1,0,0,20230615,20260506
196384,1,1,1,1,1,0,0,20220614,20260506
196385,0,0,0,0,0,0,1,20220614,20260506
196386,1,1,1,1,1,0,0,20220614,20260506
196389,1,1,1,1,1,0,1,20220614,20260506
196390,1,1,1,1,1,0,0,20220614,20260506
196405,0,0,0,0,0,1,0,20220614,20260506
196497,1,1,1,1,1,0,0,20220614,20260506
196519,1,1,1,1,1,1,1,20220627,20250913
196939,0,0,0,0,0,1,0,20220901,20260506
196940,0,0,0,0,0,1,0,20220901,20260506
196941,0,0,0,0,0,1,0,20220901,20260506
196942,0,0,0,0,0,1,0,20220901,20260506
196969,1,1,1,1,1,1,1,20231211,20300331
196970,1,1,1,1,1,1,1,20231211,20300331
197216,1,1,1,1,1,0,0,20220718,20260506
198040,1,1,1,1,1,1,1,20220730,20290930
198917,1,1,1,1,1,0,0,20250201,20260506
198918,0,0,0,0,0,1,0,20250201,20260506
199089,1,1,1,1,1,0,0,20250217,20250609
199322,1,0,1,0,1,0,0,20250201,20260506
199323,0,1,0,1,0,0,0,20250201,20260506
199324,0,0,0,0,0,1,0,20250201,20260506
199325,0,0,0,0,0,0,1,20250201,20260506
199339,1,1,1,1,1,0,0,20250201,20260506
199340,1,1,1,1,1,0,0,20250201,20260506
199341,0,0,0,0,0,1,0,20250201,20260506
199356,0,0,0,1,0,0,0,20250201,20260506
199534,1,1,1,1,1,0,0,20250201,20260506
199535,0,0,0,0,0,1,0,20250201,20260506
199543,0,1,0,0,0,0,0,20250201,20260506
199655,1,1,1,1,1,1,1,20230901,20270831
199656,0,0,0,0,0,0,1,20220901,20260506
199657,0,0,0,0,0,0,1,20220901,20260506
199658,0,0,0,0,0,0,1,20220901,20260506
199659,0,0,0,0,0,0,1,20220901,20260506
199663,0,0,0,0,0,1,0,20241021,20260506
199664,0,0,0,0,0,1,0,20241021,20260506
199665,0,0,0,0,0,1,0,20241021,20260506
199666,0,0,0,0,0,1,0,20241021,20260506
199667,0,0,0,0,0,1,0,20241021,20260506
199679,1,1,1,1,1,0,0,20250201,20260506
199716,1,1,1,1,1,1,1,20230901,20270831
199745,1,1,1,1,1,1,1,20220822,20260506
199841,1,1,1,1,1,1,1,20220822,20270821
199979,1,1,1,1,1,1,1,20220822,20270830
200055,1,1,1,1,1,0,0,20250201,20260506
200056,0,0,0,0,0,1,1,20250201,20260506
200114,1,1,1,1,1,0,0,20220901,20260506
200115,1,1,1,1,1,1,0,20220901,20260506
200270,1,1,1,1,1,1,1,20250601,20250831
200271,1,1,1,1,1,1,1,20250601,20250831
200433,1,1,1,1,1,0,0,20220901,20261231
200731,1,1,1,1,1,1,1,20241201,20291201
201116,0,0,0,0,0,1,0,20240909,20260506
201117,0,0,0,0,0,1,0,20240909,20260506
201118,1,1,1,1,1,0,0,20220909,20260506
201122,1,1,1,1,1,0,0,20250421,20260506
201123,1,1,1,1,1,0,0,20250421,20260506
201124,1,1,1,1,1,0,0,20250421,20260506
201130,0,0,0,0,0,1,1,20220909,20260506
201203,1,0,1,0,1,1,1,20220912,20270831
201213,0,1,0,1,0,0,0,20220912,20270831
201276,1,1,1,1,1,1,1,20220912,20260131
201397,1,1,1,1,1,0,0,20221001,20260506
201678,1,0,0,0,0,0,0,20250201,20260506
201679,1,0,0,0,0,0,0,20250201,20260506
201833,1,1,1,1,1,1,0,20221003,20270831
201834,1,1,1,1,1,1,0,20221003,20270831
201901,1,1,1,1,1,1,0,20221003,20260506
201902,1,1,1,1,1,0,0,20221003,20260506
201966,1,1,1,1,1,0,0,20221003,20270831
202212,1,1,1,1,1,0,0,20250201,20260506
202213,1,0,1,1,1,0,0,20250201,20260506
202248,1,1,1,1,1,1,1,20220630,20250518
202484,1,1,1,1,1,0,0,20221001,20250621
202526,1,1,1,1,1,1,1,20250401,20250930
202527,1,1,1,1,1,1,1,20250401,20250930
202903,1,1,1,1,1,1,1,20221012,20300331
202975,1,1,1,1,1,0,0,20230101,20280630
203162,1,1,1,1,1,0,0,20230101,20280630
203301,1,1,1,1,1,0,0,20221017,20250615
203328,0,1,0,0,0,0,0,20250201,20260506
203329,0,1,0,0,0,0,0,20250201,20260506
203330,0,0,1,1,1,0,0,20250201,20260506
203331,0,0,1,1,1,0,0,20250201,20260506
203332,0,0,0,0,0,1,0,20250201,20260506
203339,1,1,1,1,1,0,0,20250201,20260506
203345,0,0,0,0,0,1,1,20250201,20260506
203346,0,1,0,0,0,0,0,20250201,20260506
203358,0,0,0,0,0,1,0,20250201,20260506
203359,0,0,0,0,0,1,0,20250201,20260506
203751,1,1,1,1,1,0,0,20230701,20280930
203755,1,1,1,1,1,0,0,20230701,20280930
203992,1,1,1,1,1,0,0,20221031,20260506
203995,1,1,1,1,1,1,1,20221031,20260506
203996,0,0,0,0,0,1,0,20221031,20260506
203997,0,0,0,0,0,0,1,20221031,20260506
203998,0,0,0,0,0,1,1,20221031,20260506
204001,1,1,1,1,1,0,0,20221031,20260506
204143,1,1,1,1,1,0,0,20221101,20260506
204167,0,0,0,0,1,0,1,20221101,20260210
204169,1,1,1,1,1,1,0,20221101,20260210
204173,1,1,1,1,1,1,0,20221101,20260210
204174,1,1,1,1,1,1,1,20221101,20260928
204606,1,1,1,1,1,0,0,20221114,20270831
204804,1,1,1,1,1,1,1,20221114,20260506
204878,1,1,1,1,1,0,0,20221112,20290930
204879,1,1,1,1,1,0,1,20221112,20290930
204881,0,0,0,0,0,0,1,20221112,20290930
204890,1,1,1,1,1,1,1,20221201,20300528
205569,0,0,0,0,0,0,1,20221120,20271119
205666,1,1,1,1,1,0,0,20250201,20260506
205667,1,1,1,1,1,0,0,20250201,20260506
205668,1,1,1,1,1,0,0,20250201,20260506
205674,0,0,0,0,0,1,0,20250201,20260506
205678,1,1,1,1,1,0,0,20250201,20260506
205679,0,0,0,0,0,1,0,20250201,20260506
205716,1,1,1,1,1,0,0,20231025,20280930
205718,1,1,1,1,1,0,0,20231025,20280930
205719,1,1,1,1,1,0,0,20231025,20280930
205720,1,1,1,1,1,0,0,20231025,20280930
205725,1,1,1,1,1,0,0,20231025,20280930
205726,1,1,1,1,1,0,0,20231025,20280930
205727,1,1,1,1,1,0,0,20231025,20280930
205832,1,1,1,1,1,0,0,20221128,20260506
205833,1,1,1,1,1,0,0,20221128,20260506
205834,0,0,0,0,0,1,1,20221128,20260506
205835,1,1,1,1,1,0,0,20221128,20270131
205836,1,1,1,1,1,0,0,20221128,20270131
205837,1,1,1,1,1,1,1,20221128,20270131
205838,0,0,0,0,0,1,1,20221128,20270131
206004,0,0,0,0,0,0,1,20240601,20260506
206005,0,0,0,0,0,1,0,20240601,20260506
206326,1,1,1,1,1,0,0,20230301,20300331
206420,0,0,0,0,0,0,1,20250201,20260506
206503,1,1,1,1,1,0,0,20221207,20251008
206514,1,1,1,1,1,0,0,20221207,20251008
206524,0,0,0,0,0,1,1,20221207,20251008
206529,0,0,0,0,0,1,1,20221207,20251008
206571,0,0,0,0,0,1,0,20221207,20251008
206573,0,0,0,0,0,0,1,20250201,20260506
206590,1,1,1,1,1,1,0,20230101,20280630
206591,1,1,1,1,1,1,1,20230101,20280630
206592,1,1,1,1,1,1,1,20230101,20280630
206596,1,1,1,1,1,1,1,20230101,20260506
206597,0,0,0,0,0,1,1,20230101,20260506
206637,1,1,1,1,1,1,1,20230101,20280630
206645,1,1,1,1,1,0,0,20230101,20280630
206666,1,1,1,1,1,1,1,20230101,20280630
206859,1,1,1,1,1,0,0,20230101,20280630
206872,1,1,1,1,1,1,0,20230101,20280630
206884,1,1,1,1,1,1,0,20230101,20280630
206887,0,1,0,0,1,0,0,20230101,20280630
206889,1,1,1,1,1,0,0,20230101,20280630
206901,1,1,1,1,1,0,0,20230101,20280630
206905,0,1,0,1,0,1,0,20230101,20280630
206909,1,0,0,0,1,0,0,20230101,20280630
206911,0,0,1,0,0,0,0,20230101,20280630
206925,1,1,1,1,1,0,0,20230101,20280630
206930,0,0,0,0,0,1,1,20230101,20280630
206935,1,1,1,1,1,1,1,20230101,20280630
206944,1,1,1,1,1,1,1,20230101,20280630
207043,1,1,1,1,1,0,0,20250201,20260506
207044,1,1,1,1,1,0,0,20250201,20260506
207045,1,1,1,1,1,0,0,20250201,20260506
207046,1,1,1,1,1,0,0,20250201,20260506
207047,1,1,1,1,1,0,0,20250201,20260506
207048,1,1,1,1,1,0,0,20250201,20260506
207049,1,1,1,1,1,0,0,20250201,20260506
207050,1,1,1,1,1,0,0,20250201,20260506
207051,1,1,1,1,1,0,0,20250201,20260506
207053,0,0,0,0,0,1,0,20250201,20260506
207054,0,0,0,0,0,1,0,20250201,20260506
207055,0,0,0,0,0,1,0,20250201,20260506
207056,0,0,0,0,0,1,0,20250201,20260506
207057,0,0,0,0,0,1,0,20250201,20260506
207058,0,0,0,0,0,1,0,20250201,20260506
207059,0,0,0,0,0,0,1,20250201,20260506
207060,0,0,0,0,0,0,1,20250201,20260506
207061,0,0,0,0,0,0,1,20250201,20260506
207062,0,0,0,0,0,0,1,20250201,20260506
207063,0,0,0,0,0,0,1,20250201,20260506
207072,0,0,0,0,1,0,1,20230901,20261231
207075,1,1,1,1,1,1,1,20230101,20261231
207076,0,0,0,0,1,0,0,20230901,20261231
207078,1,1,1,1,1,1,0,20230901,20261231
207085,1,1,1,1,1,1,1,20230116,20261231
207194,1,1,1,1,1,1,1,20230301,20260506
207198,1,1,1,1,1,0,0,20230101,20270831
207199,1,1,1,1,1,0,0,20241001,20260506
207201,1,1,1,1,1,1,1,20241001,20260506
207202,0,0,0,0,0,1,1,20241001,20260506
207209,1,1,1,1,1,0,0,20241201,20250612
207211,1,1,1,1,1,0,0,20250201,20260506
207216,1,1,1,1,1,0,0,20241016,20260506
207225,0,0,0,0,1,0,0,20230113,20291031
207249,1,1,1,1,1,0,0,20230109,20260506
207250,1,1,1,1,1,0,0,20230109,20260506
207251,1,1,1,1,1,0,0,20230109,20260506
207278,0,0,0,0,0,1,0,20230109,20260506
207279,0,0,0,0,0,1,0,20230109,20260506
207286,0,0,0,0,0,0,1,20230109,20260506
207287,0,0,0,0,0,0,1,20230109,20260506
207547,1,1,1,1,1,0,0,20240901,20250612
207548,1,1,1,1,1,1,1,20250613,20250831
207550,1,1,1,1,1,1,1,20230301,20260506
207588,1,1,1,1,1,1,1,20230301,20260506
207589,1,1,1,1,1,1,1,20230301,20260506
207590,1,1,1,1,1,1,1,20230301,20260506
207591,1,1,1,1,1,1,1,20230301,20260506
207628,1,1,1,1,1,0,0,20230301,20260506
207649,1,1,1,1,1,1,1,20230301,20300331
207650,1,1,1,1,1,1,1,20230301,20300331
207651,1,1,1,1,1,1,1,20230301,20300331
207652,1,1,1,1,1,0,0,20230301,20300331
207653,1,1,1,1,1,0,0,20230301,20300331
207654,1,1,1,1,1,0,0,20230301,20300331
207655,0,0,0,0,0,0,1,20230301,20300331
207656,0,0,0,0,0,1,1,20230301,20300331
207657,1,1,1,1,1,1,1,20230301,20300331
207658,1,1,1,1,1,1,1,20230301,20300331
207659,1,1,1,1,1,1,1,20230301,20300331
207660,1,1,1,1,1,1,1,20230301,20300331
207661,0,0,0,0,0,1,0,20230301,20300331
207662,1,1,1,1,1,0,0,20230301,20300331
207663,1,1,1,1,1,1,1,20230301,20300331
207704,1,1,1,1,1,1,1,20230301,20300331
207755,0,0,0,0,0,1,1,20230114,20260506
207756,0,0,0,0,0,1,0,20230114,20260506
207861,0,0,0,0,1,1,1,20230120,20280119
208346,1,1,1,1,1,0,0,20230201,20300630
208542,1,1,1,1,1,0,0,20230123,20260506
208543,1,1,1,1,1,0,0,20230123,20260506
208562,0,0,0,0,0,0,1,20230123,20260506
208583,1,1,1,1,1,1,0,20230123,20260506
208584,1,0,1,0,1,0,0,20230123,20260506
208585,0,1,0,1,0,1,0,20230123,20260506
208722,0,1,0,1,0,1,0,20230123,20250621
209157,1,1,1,1,1,0,0,20230206,20260506
209558,1,1,1,1,1,1,0,20230215,20280214
209560,1,1,1,1,1,1,0,20230215,20280214
209577,1,1,1,1,1,1,1,20230215,20280214
209578,1,1,1,1,1,1,1,20230215,20280214
210179,1,1,1,1,1,0,0,20230401,20250514
210180,0,0,0,0,0,1,1,20230401,20250514
210181,1,1,1,1,1,1,1,20230401,20250514
210193,1,1,1,1,1,0,0,20230401,20250514
210197,0,0,0,0,0,1,1,20230401,20250514
210198,1,1,1,1,1,0,0,20230401,20250514
210199,1,1,1,1,1,1,1,20230401,20250514
210218,1,1,1,1,1,0,0,20230401,20250514
210466,1,1,1,1,1,0,0,20230301,20300331
210467,1,1,1,1,1,0,0,20230301,20300331
210469,1,1,1,1,1,0,0,20230301,20300331
210485,0,0,0,0,0,1,1,20230301,20300331
210547,0,0,0,0,1,0,1,20230301,20260630
210576,1,1,1,1,1,0,0,20230227,20260506
210810,0,0,0,0,0,1,0,20230304,20250919
210811,1,1,1,1,1,0,0,20230304,20250919
210812,1,1,1,1,1,0,0,20230304,20250919
210813,0,0,0,0,0,1,0,20230304,20250919
210815,1,1,1,1,1,0,0,20230304,20250919
210816,0,0,0,0,0,1,0,20230304,20250919
211101,1,0,0,1,1,0,0,20230402,20280401
211503,1,1,1,1,1,0,0,20230401,20270831
211549,0,1,0,1,0,0,0,20230403,20260506
211550,1,0,1,0,1,0,0,20230403,20260506
211561,0,1,0,1,0,0,0,20230403,20260506
211562,1,0,1,0,1,0,0,20230403,20260506
212245,1,1,1,1,1,0,0,20230401,20290930
212251,0,0,0,0,0,1,0,20250501,20251031
212321,0,0,0,0,0,1,1,20230401,20300331
212323,1,1,1,1,1,1,0,20230401,20300331
212326,1,1,1,1,1,0,0,20231101,20300331
213004,1,1,1,1,1,1,1,20250615,20250831
213005,0,0,0,0,0,1,0,20230101,20280630
213077,1,1,1,1,1,0,0,20230417,20260506
213078,1,1,1,1,1,0,0,20230417,20260506
213079,1,1,1,1,1,1,0,20230417,20260506
213088,1,1,1,1,1,0,0,20230417,20260506
213277,1,1,1,1,1,1,1,20230501,20271130
213306,1,1,1,1,1,0,0,20230601,20260506
213307,1,1,1,1,1,0,0,20230601,20260506
213629,1,1,1,1,1,1,1,20230424,20251031
213630,0,0,0,0,1,0,1,20230424,20251031
213960,0,0,0,0,0,1,0,20240901,20260506
213961,0,0,0,0,0,1,0,20240901,20260506
213962,0,0,0,0,0,1,0,20240901,20260506
213963,0,0,0,0,0,1,0,20240901,20260506
213964,0,0,0,0,0,1,0,20240901,20260506
213965,0,0,0,0,0,1,0,20240901,20260506
213966,0,0,0,0,0,1,0,20240901,20260506
213967,0,0,0,0,0,0,1,20240901,20260506
213968,0,0,0,0,0,0,1,20240901,20260506
213969,0,0,0,0,0,0,1,20240901,20260506
213970,0,0,0,0,0,0,1,20240901,20260506
213971,0,0,0,0,0,0,1,20240901,20260506
213972,0,0,0,0,0,0,1,20240901,20260506
213973,0,0,0,0,0,0,1,20240901,20260506
214273,1,1,1,1,1,1,1,20230501,20260430
214275,1,1,1,1,1,1,1,20230501,20260131
214281,1,1,1,1,1,1,1,20230501,20260131
214469,1,1,1,1,1,0,0,20240201,20300331
214470,1,1,1,1,1,0,0,20240201,20300331
214471,1,1,1,1,1,0,0,20240201,20300331
214472,1,1,1,1,1,0,0,20240201,20300331
214473,1,1,1,1,1,0,0,20240201,20300331
214474,1,1,1,1,1,0,0,20240201,20300331
214481,1,1,1,1,1,1,1,20230601,20280531
214575,1,1,1,1,1,0,0,20230508,20260506
214576,1,1,1,1,1,0,0,20230508,20260506
214581,1,1,1,1,1,0,0,20230508,20260506
214582,1,1,1,1,1,0,0,20230508,20260506
214583,1,1,1,1,1,0,0,20230508,20260506
214584,1,1,1,1,1,0,0,20230508,20260506
214594,1,1,1,1,1,0,0,20230508,20260506
214595,1,1,1,1,1,0,0,20230508,20260506
214621,1,1,1,1,1,0,0,20230501,20300331
214765,1,1,1,1,1,1,1,20230601,20260115
214766,1,1,1,1,1,1,1,20230601,20260115
214767,1,1,1,1,1,1,1,20230601,20260115
214768,1,1,1,1,1,1,1,20230601,20260115
214769,1,1,1,1,1,1,1,20230601,20260115
214899,1,1,1,1,1,0,0,20230508,20260506
214900,0,0,0,0,0,0,1,20230508,20260506
215125,1,1,1,1,1,0,0,20230828,20270831
215126,1,1,1,1,1,0,0,20230828,20270831
215143,1,1,1,1,1,0,0,20230601,20260506
215144,1,1,1,1,1,0,0,20230601,20260506
215145,1,1,1,1,1,0,0,20230601,20260506
215146,1,1,1,1,1,0,0,20230601,20260506
215147,1,1,1,1,1,0,0,20230601,20260506
215220,1,1,1,1,1,1,1,20230519,20260430
215916,1,1,1,1,1,0,0,20230701,20260506
215917,1,1,1,1,1,0,0,20230701,20260506
215919,1,1,1,1,1,1,1,20230520,20300331
215923,1,1,1,1,1,1,1,20230527,20300331
215928,1,1,1,1,1,1,1,20241216,20260630
215946,0,0,0,0,0,1,0,20250105,20251220
215991,0,0,0,0,0,1,1,20230529,20260506
215992,1,1,1,1,1,0,0,20230529,20260506
215993,1,1,1,1,1,1,1,20230529,20260506
216042,1,1,1,1,1,0,0,20230701,20260506
216043,1,1,1,1,1,0,0,20230701,20260506
216188,1,1,1,1,1,1,1,20230522,20251231
216189,1,1,1,1,1,1,1,20230522,20251231
216296,1,1,1,1,1,1,1,20230529,20260119
216639,1,1,1,1,1,0,0,20241028,20260506
216640,1,1,1,1,1,0,0,20241028,20260506
216648,0,0,1,0,0,0,0,20230701,20260506
216704,1,1,1,1,1,1,1,20250601,20250831
216715,1,1,1,1,1,0,0,20230615,20300731
216751,1,1,1,1,1,1,1,20230701,20260506
216752,1,1,1,1,1,1,1,20230701,20260506
216848,1,1,1,1,1,0,0,20230615,20300731
216850,1,1,1,1,1,0,0,20230615,20300731
216852,1,1,1,1,1,0,0,20230615,20300731
216861,1,1,1,1,1,1,1,20230701,20260506
216867,1,1,1,1,1,0,0,20230701,20260506
216891,1,1,1,1,1,0,0,20230701,20260506
216900,1,1,1,1,0,0,0,20240916,20250609
216901,0,0,0,0,1,0,0,20240916,20250605
216998,1,1,1,1,1,0,0,20230601,20260506
217015,1,1,1,1,1,0,0,20230601,20260506
217016,1,1,1,1,1,0,0,20230601,20260506
217065,1,1,1,1,1,0,0,20230612,20260506
217129,1,1,1,1,1,1,1,20230701,20260506
217352,1,1,1,1,1,0,0,20230605,20271130
217353,1,1,1,1,1,0,0,20230605,20271130
217710,1,1,1,1,1,1,0,20230701,20260506
217711,0,0,0,0,0,0,1,20230701,20260506
217712,1,1,1,1,1,1,0,20230701,20260506
217972,1,1,1,1,1,1,1,20230701,20260506
218411,1,0,1,0,1,0,0,20250613,20250831
218437,1,1,1,1,1,1,1,20230710,20280930
218457,1,1,1,1,1,1,1,20230710,20280930
218458,1,1,1,1,1,1,1,20230710,20280930
218459,1,1,1,1,1,0,0,20230710,20280930
218463,0,0,0,0,0,1,1,20230710,20280930
218706,1,1,1,1,1,0,0,20230701,20260506
218707,0,0,0,0,0,1,1,20230701,20260506
219059,1,1,1,1,1,1,0,20230701,20260506
219064,1,1,1,1,1,0,0,20230701,20260506
219066,0,0,0,0,0,1,0,20230701,20260506
219296,1,1,1,1,1,0,0,20230701,20260506
219297,1,1,1,1,1,0,0,20230701,20260506
219301,1,1,1,1,1,1,1,20230701,20260506
219311,1,1,1,1,1,0,0,20230701,20260506
219314,0,0,0,0,0,1,1,20230701,20260506
219315,1,1,1,1,1,0,0,20230701,20260506
219316,1,1,1,1,1,0,0,20230701,20260506
219317,1,1,1,1,1,0,0,20230701,20260506
219325,0,0,0,0,0,1,1,20230701,20260506
219330,1,1,1,1,1,1,1,20230701,20260506
219332,1,1,1,1,1,1,1,20230701,20260506
219521,1,1,1,1,1,0,0,20230703,20270831
219566,1,1,1,1,1,0,0,20230710,20280930
219591,1,1,1,1,1,0,0,20230701,20300331
219592,1,1,1,1,1,0,0,20230701,20300331
219622,1,1,1,1,1,1,1,20230901,20250913
219623,1,1,1,1,1,1,1,20230901,20250913
219752,1,1,1,1,1,1,1,20231025,20280930
219758,0,0,0,0,0,1,0,20230801,20270612
219760,1,1,1,1,1,1,1,20230801,20270612
219772,0,0,0,0,0,0,1,20230901,20280930
220101,1,1,1,1,1,0,0,20230901,20280930
220248,1,1,1,1,1,1,1,20250701,20250831
220249,1,0,0,0,0,0,0,20250701,20250831
220278,1,0,1,0,1,0,0,20230717,20300331
220285,1,1,1,1,1,0,0,20230901,20280930
220425,1,1,1,1,1,0,0,20230901,20280930
220427,1,1,1,1,1,1,1,20230901,20280930
220458,1,1,1,1,1,1,1,20230801,20260630
221246,0,0,0,0,0,0,1,20230801,20260506
221247,0,0,0,0,0,1,0,20230801,20260506
221291,1,1,1,1,1,0,0,20230901,20280930
221304,1,1,1,1,1,0,0,20230901,20280930
221305,1,1,1,1,1,0,0,20230901,20280930
221306,1,1,1,1,1,1,1,20230901,20280930
221307,0,0,0,0,0,1,1,20230801,20300331
221308,1,1,1,1,1,0,0,20230801,20300331
221310,1,1,1,1,1,1,1,20230801,20300331
221318,1,1,1,1,1,0,0,20230901,20280930
221322,1,1,1,1,1,0,0,20230901,20280930
222288,1,1,1,1,1,0,0,20250201,20260506
222542,1,1,1,1,1,0,0,20230901,20250621
222655,1,1,1,1,1,0,0,20240901,20260506
222656,1,1,1,1,1,0,0,20240901,20260506
222657,1,1,1,1,1,0,0,20240901,20260506
222658,1,1,1,1,1,0,0,20240901,20260506
222659,1,1,1,1,1,0,0,20240901,20260506
222660,1,1,1,1,1,0,0,20240901,20260506
222661,1,1,1,1,1,0,0,20240901,20260506
